Case ID,Label,Duration_2_M,Duration_2_S,Duration_2_L,Duration_2_LL,Cumduration_5_S,Cumduration_5_M,Cumduration_5_L,Cumduration_5_LL,Duration_3_M,Duration_3_L,Duration_3_LL,Cumduration_3_M,Cumduration_3_S,Cumduration_3_L,Cumduration_3_LL,Duration_5_M,Duration_5_S,Duration_5_L,Duration_5_LL,Duration_4_S,Duration_4_M,Duration_4_L,Duration_4_LL,Cumduration_2_M,Cumduration_2_S,Cumduration_2_L,Cumduration_2_LL,Cumduration_4_S,Cumduration_4_M,Cumduration_4_L,Cumduration_4_LL
CCA,1,0.8871000000000002,0.11289999999999978,0.0,0.0,0.3801099999999997,0.6198900000000003,0.0,0.0,1.0,0.0,0.0,0.7854899999999998,0.2145100000000002,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,1.0,0.0,0.0,0.8871000000000002,0.11289999999999978,0.0,0.0,0.29010999999999987,0.7098900000000001,0.0,0.0
CD,1,1.0,0.0,0.0,0.0,0.0,0.9404700000000004,0.05952999999999964,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.0,0.14480000000000093,0.8551999999999991,1.0,0.0,0.0,0.0,0.0,0.73644,0.26356,0.0
CE,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CEA,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.9884200000000001,0.011579999999999924,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CF,0,0.9914100000000001,0.008589999999999876,0.0,0.0,0.08968000000000043,0.9103199999999996,0.0,0.0,1.0,0.0,0.0,0.92265,0.07735000000000003,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,1.0,0.0,0.0,0.9914100000000001,0.008589999999999876,0.0,0.0,0.0,1.0,0.0,0.0
CFA,0,0.8924099999999999,0.10759000000000007,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7865699999999998,0.21343000000000023,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.0,1.0,0.0,0.8924099999999999,0.10759000000000007,0.0,0.0,0.0,1.0,0.0,0.0
CG,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.29373000000000093,0.7062699999999991,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CGA,1,0.95892,0.041080000000000005,0.0,0.0,0.06025000000000036,0.9397499999999996,0.0,0.0,1.0,0.0,0.0,0.8327400000000003,0.16725999999999974,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.6666900000000009,0.3333099999999991,0.0,0.95892,0.041080000000000005,0.0,0.0,0.0,1.0,0.0,0.0
CH,0,0.8808000000000002,0.11919999999999975,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7827000000000002,0.21729999999999983,0.0,0.0,0.0,0.0,1.0,0.0,0.8912200000000001,0.10877999999999988,0.0,0.0,0.8808000000000002,0.11919999999999975,0.0,0.0,0.5477800000000004,0.4522199999999996,0.0,0.0
CHA,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.05125000000000046,0.9487499999999995,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CI,0,0.9860100000000003,0.013989999999999725,0.0,0.0,0.1224400000000001,0.8775599999999999,0.0,0.0,1.0,0.0,0.0,0.8477700000000001,0.15222999999999987,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9929400000000008,0.007059999999999178,0.0,0.9860100000000003,0.013989999999999725,0.0,0.0,0.010660000000000114,0.9893399999999999,0.0,0.0
CJ,1,0.7754099999999999,0.22459000000000007,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.10776999999999992,0.8922300000000001,0.0,0.0,0.7754099999999999,0.22459000000000007,0.0,0.0,0.0,0.0,0.0,1.0
CJA,0,0.8798999999999997,0.12010000000000032,0.0,0.0,0.38451999999999975,0.6154800000000002,0.0,0.0,1.0,0.0,0.0,0.7838700000000003,0.2161299999999997,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,1.0,0.0,0.0,0.8798999999999997,0.12010000000000032,0.0,0.0,0.2949700000000002,0.7050299999999998,0.0,0.0
CKA,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.90517,0.09482999999999997,0.0,0.0,1.0,0.0,0.0,0.0,0.14611000000000018,0.8538899999999998,0.0,0.0
CLA,1,1.0,0.0,0.0,0.0,0.40378000000000025,0.5962199999999998,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.9884200000000001,0.011579999999999924,0.0,0.0,1.0,0.0,0.0,0.0,0.31594000000000033,0.6840599999999997,0.0,0.0
CM,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CMA,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CN,1,1.0,0.0,0.0,0.0,0.11136999999999997,0.88863,0.0,0.0,1.0,0.0,0.0,0.87567,0.12433000000000005,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CNA,0,1.0,0.0,0.0,0.0,0.12199000000000026,0.8780099999999997,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.3103600000000002,0.6896399999999998,0.0,0.0,1.0,0.0,0.0,0.0,0.009580000000000144,0.9904199999999999,0.0,0.0
CO,0,0.12237000000000009,0.0,0.8776299999999999,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9590999999999994,0.0,0.0409000000000006,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.12237000000000009,0.0,0.8776299999999999,0.0,0.0,1.0,0.0,0.0
CP,1,0.9932099999999999,0.006790000000000074,0.0,0.0,0.5756800000000002,0.4243199999999998,0.0,0.0,1.0,0.0,0.0,0.8505599999999998,0.14944000000000024,0.0,0.0,1.0,0.0,0.0,0.0,0.9667300000000001,0.03326999999999991,0.0,0.0,0.9932099999999999,0.006790000000000074,0.0,0.0,0.5034999999999998,0.49650000000000016,0.0,0.0
CQ,0,0.8664899999999998,0.13351000000000024,0.0,0.0,0.11136999999999997,0.88863,0.0,0.0,1.0,0.0,0.0,0.9422699999999997,0.05773000000000028,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8664899999999998,0.13351000000000024,0.0,0.0,0.14017000000000035,0.8598299999999997,0.0,0.0
CR,0,1.0,0.0,0.0,0.0,0.1083099999999999,0.8916900000000001,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.11218000000000039,0.8878199999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CS,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8879999999999999,0.1120000000000001,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.0,0.39824000000000215,0.6017599999999979,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CT,0,0.8736000000000002,0.12639999999999985,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7810799999999998,0.21892000000000023,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.0,0.22040000000000148,0.7795999999999985,0.8736000000000002,0.12639999999999985,0.0,0.0,0.0,1.0,0.0,0.0
CU,0,1.0,0.0,0.0,0.0,0.07240000000000002,0.9276,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.4633600000000002,0.5366399999999998,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CV,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9883500000000001,0.011649999999999938,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CW,0,1.0,0.0,0.0,0.0,0.22962999999999978,0.7703700000000002,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9884200000000001,0.011579999999999924,0.0,0.0,1.0,0.0,0.0,0.0,0.25348000000000015,0.7465199999999999,0.0,0.0
CX,0,1.0,0.0,0.0,0.0,0.0,0.3021900000000004,0.6978099999999996,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.06324000000000041,0.9367599999999996,0.0
CY,1,0.8538899999999998,0.14611000000000018,0.0,0.0,0.020199999999999996,0.9798,0.0,0.0,1.0,0.0,0.0,0.7665899999999999,0.23341000000000012,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.25278000000000045,0.7472199999999996,0.0,0.8538899999999998,0.14611000000000018,0.0,0.0,0.0,1.0,0.0,0.0
CZ,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
D,0,1.0,0.0,0.0,0.0,0.0,0.9460500000000005,0.0539499999999995,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.0,0.9828800000000006,0.017119999999999358,1.0,0.0,0.0,0.0,0.0,0.7423799999999998,0.2576200000000002,0.0
DA,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9036600000000004,0.09633999999999965,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
DAA,0,1.0,0.0,0.0,0.0,0.21154000000000028,0.7884599999999997,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.9884200000000001,0.011579999999999924,0.0,0.0,1.0,0.0,0.0,0.0,0.10695999999999994,0.8930400000000001,0.0,0.0
DB,0,0.9607200000000002,0.03927999999999976,0.0,0.0,0.030370000000000008,0.96963,0.0,0.0,1.0,0.0,0.0,0.85785,0.14215,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.6369000000000007,0.3630999999999993,0.0,0.9607200000000002,0.03927999999999976,0.0,0.0,0.0,1.0,0.0,0.0
DBA,0,0.5568,0.0,0.44320000000000004,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6179100000000002,0.0,0.3820899999999998,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.9884200000000001,0.011579999999999924,0.0,0.0,0.5568,0.0,0.44320000000000004,0.0,0.0,1.0,0.0,0.0
DC,0,1.0,0.0,0.0,0.0,0.31206999999999985,0.6879300000000002,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.63679,0.36321000000000003,0.0,0.0,1.0,0.0,0.0,0.0,0.2161299999999997,0.7838700000000003,0.0,0.0
DCA,0,0.9077100000000002,0.09228999999999976,0.0,0.0,0.13765000000000027,0.8623499999999997,0.0,0.0,1.0,0.0,0.0,0.79827,0.20172999999999996,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.8624400000000003,0.13755999999999968,0.0,0.9077100000000002,0.09228999999999976,0.0,0.0,0.026590000000000114,0.9734099999999999,0.0,0.0
DD,1,1.0,0.0,0.0,0.0,0.03343000000000007,0.9665699999999999,0.0,0.0,1.0,0.0,0.0,0.9787199999999996,0.02128000000000041,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
DDA,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5858699999999999,0.4141300000000001,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
DEA,0,1.0,0.0,0.0,0.0,0.12604000000000015,0.8739599999999998,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.94693,0.05306999999999995,0.0,0.0,1.0,0.0,0.0,0.0,0.31062999999999974,0.6893700000000003,0.0,0.0
DFA,0,0.3913800000000007,0.0,0.6086199999999993,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.3509500000000001,0.6490499999999999,0.0,0.0,0.3913800000000007,0.0,0.6086199999999993,0.0,0.0,1.0,0.0,0.0
DG,0,1.0,0.0,0.0,0.0,0.24214000000000002,0.75786,0.0,0.0,1.0,0.0,0.0,0.9383999999999997,0.06160000000000032,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14017000000000035,0.8598299999999997,0.0,0.0
DGA,1,1.0,0.0,0.0,0.0,0.17239000000000004,0.82761,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.4949499999999998,0.5050500000000002,0.0,0.0,1.0,0.0,0.0,0.0,0.0642999999999998,0.9357000000000002,0.0,0.0
DH,0,1.0,0.0,0.0,0.0,0.05620000000000003,0.9438,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9473100000000008,0.0,0.05268999999999924,0.0,0.9607900000000003,0.039209999999999745,0.0,0.0,1.0,0.0,0.0,0.0,0.27669999999999995,0.7233,0.0,0.0
DHA,1,1.0,0.0,0.0,0.0,0.0,0.3761700000000001,0.6238299999999999,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.14055000000000017,0.8594499999999998,0.0
DI,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9944700000000002,0.005529999999999813,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.6155700000000008,0.38442999999999916,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
DJ,0,1.0,0.0,0.0,0.0,0.37956999999999974,0.6204300000000003,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.9884200000000001,0.011579999999999924,0.0,0.0,1.0,0.0,0.0,0.0,0.2895699999999999,0.7104300000000001,0.0,0.0
DJA,0,0.8208599999999997,0.1791400000000003,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7494899999999998,0.25051000000000023,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.0,0.9124100000000004,0.08758999999999961,0.8208599999999997,0.1791400000000003,0.0,0.0,0.0,1.0,0.0,0.0
DK,0,1.0,0.0,0.0,0.0,0.44815000000000005,0.55185,0.0,0.0,1.0,0.0,0.0,0.97485,0.025150000000000006,0.0,0.0,1.0,0.0,0.0,0.0,0.9884200000000001,0.011579999999999924,0.0,0.0,1.0,0.0,0.0,0.0,0.3914500000000003,0.6085499999999997,0.0,0.0
DKA,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.9884200000000001,0.011579999999999924,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
DL,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9996,0.00039999999999995595,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.0,0.6582500000000016,0.34174999999999844,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
DLA,1,1.0,0.0,0.0,0.0,0.035949999999999704,0.9640500000000003,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.9884200000000001,0.011579999999999924,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
DM,1,0.8630700000000004,0.0,0.13692999999999955,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.9884200000000001,0.011579999999999924,0.0,0.0,0.8630700000000004,0.0,0.13692999999999955,0.0,0.0,1.0,0.0,0.0
DNA,1,0.9194100000000001,0.08058999999999994,0.0,0.0,0.42501999999999995,0.57498,0.0,0.0,1.0,0.0,0.0,0.8433599999999997,0.15664000000000033,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.30181000000000013,0.6981899999999999,0.0,0.0,0.9194100000000001,0.08058999999999994,0.0,0.0,0.33907,0.66093,0.0,0.0
DO,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
DP,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9884200000000001,0.011579999999999924,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
DQ,1,1.0,0.0,0.0,0.0,0.4264599999999996,0.5735400000000004,0.0,0.0,1.0,0.0,0.0,0.90753,0.09247000000000005,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.5515599999999998,0.44844000000000017,0.0,0.0,1.0,0.0,0.0,0.0,0.34068999999999994,0.6593100000000001,0.0,0.0
DR,0,1.0,0.0,0.0,0.0,0.35031999999999996,0.64968,0.0,0.0,1.0,0.0,0.0,0.9249,0.07509999999999994,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.2910999999999997,0.7089000000000003,0.0,0.0,1.0,0.0,0.0,0.0,0.25780000000000003,0.7422,0.0,0.0
DS,0,0.8737800000000009,0.0,0.1262199999999991,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.95485,0.04515000000000002,0.0,0.0,0.8737800000000009,0.0,0.1262199999999991,0.0,0.0,1.0,0.0,0.0
DT,0,1.0,0.0,0.0,0.0,0.0642999999999998,0.9357000000000002,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
DU,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.93703,0.06296999999999997,0.0,0.0,1.0,0.0,0.0,0.0,0.3487,0.6513,0.0,0.0
DV,1,0.8360699999999999,0.16393000000000013,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.2263200000000003,0.7736799999999997,0.0,0.8360699999999999,0.16393000000000013,0.0,0.0,0.0,1.0,0.0,0.0
DW,0,1.0,0.0,0.0,0.0,0.22611999999999988,0.7738800000000001,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.9884200000000001,0.011579999999999924,0.0,0.0,1.0,0.0,0.0,0.0,0.12270999999999965,0.8772900000000003,0.0,0.0
DX,0,0.7754099999999999,0.22459000000000007,0.0,0.0,0.0,0.0,0.6282800000000011,0.37171999999999894,0.0,0.25235000000000163,0.7476499999999984,0.0,0.0,0.992420000000001,0.007579999999999032,0.0,0.0,1.0,0.0,0.0,0.5330400000000006,0.4669599999999994,0.0,0.7754099999999999,0.22459000000000007,0.0,0.0,0.0,0.0,0.8723600000000014,0.12763999999999864
DY,0,1.0,0.0,0.0,0.0,0.2861499999999997,0.7138500000000003,0.0,0.0,1.0,0.0,0.0,0.9019499999999998,0.09805000000000019,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1879599999999999,0.8120400000000001,0.0,0.0
DZ,0,0.9499200000000001,0.0500799999999999,0.0,0.0,0.34384000000000015,0.6561599999999999,0.0,0.0,1.0,0.0,0.0,0.8550599999999999,0.14494000000000007,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,1.0,0.0,0.0,0.9499200000000001,0.0500799999999999,0.0,0.0,0.2507799999999998,0.7492200000000002,0.0,0.0
E,1,0.8333699999999999,0.16663000000000006,0.0,0.0,0.2325999999999997,0.7674000000000003,0.0,0.0,1.0,0.0,0.0,0.7849499999999998,0.21505000000000019,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8333699999999999,0.16663000000000006,0.0,0.0,0.14503000000000021,0.8549699999999998,0.0,0.0
EA,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.8278800000000004,0.1721199999999996,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
EAA,1,1.0,0.0,0.0,0.0,0.3483400000000003,0.6516599999999997,0.0,0.0,1.0,0.0,0.0,0.9928499999999998,0.007150000000000212,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.5389599999999999,0.4610400000000001,0.0,0.0,1.0,0.0,0.0,0.0,0.25563999999999965,0.7443600000000004,0.0,0.0
EB,1,0.83067,0.16932999999999998,0.0,0.0,0.19552000000000014,0.8044799999999999,0.0,0.0,1.0,0.0,0.0,0.7555199999999997,0.24448000000000025,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.9449700000000005,0.05502999999999947,0.0,0.83067,0.16932999999999998,0.0,0.0,0.08950000000000014,0.9104999999999999,0.0,0.0
EBA,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7816200000000002,0.0,0.2183799999999998,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.8571099999999996,0.1428900000000004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
EC,0,0.9239099999999998,0.07609000000000021,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8294099999999998,0.17059000000000024,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.0,1.0,0.0,0.9239099999999998,0.07609000000000021,0.0,0.0,0.0,1.0,0.0,0.0
ECA,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.40947000000000067,0.5905299999999993,0.0,0.6920700000000002,0.0,0.3079299999999998,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.9884200000000001,0.011579999999999924,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ED,0,0.9878099999999996,0.012190000000000367,0.0,0.0,0.17842000000000002,0.82158,0.0,0.0,1.0,0.0,0.0,0.90699,0.09301000000000004,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,1.0,0.0,0.0,0.9878099999999996,0.012190000000000367,0.0,0.0,0.07086999999999977,0.9291300000000002,0.0,0.0
EDA,0,1.0,0.0,0.0,0.0,0.01615000000000011,0.9838499999999999,0.0,0.0,1.0,0.0,0.0,0.9843899999999999,0.015610000000000124,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
EE,0,1.0,0.0,0.0,0.0,0.4136799999999998,0.5863200000000002,0.0,0.0,1.0,0.0,0.0,0.8801700000000001,0.11982999999999988,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.39351999999999965,0.6064800000000004,0.0,0.0,1.0,0.0,0.0,0.0,0.32674000000000003,0.67326,0.0,0.0
EEA,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.7674900000000004,0.23250999999999955,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
EF,0,1.0,0.0,0.0,0.0,0.20308000000000037,0.7969199999999996,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9884200000000001,0.011579999999999924,0.0,0.0,1.0,0.0,0.0,0.0,0.23673999999999973,0.7632600000000003,0.0,0.0
EFA,1,0.93642,0.06357999999999997,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8511000000000002,0.1488999999999998,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.3928200000000004,0.6071799999999996,0.0,0.93642,0.06357999999999997,0.0,0.0,0.0,1.0,0.0,0.0
EGA,0,0.8628899999999997,0.1371100000000003,0.0,0.0,0.2005600000000003,0.7994399999999997,0.0,0.0,1.0,0.0,0.0,0.7882800000000003,0.2117199999999997,0.0,0.0,0.8769299999999998,0.0,0.12307000000000023,0.0,0.5411200000000003,0.45887999999999973,0.0,0.0,0.8628899999999997,0.1371100000000003,0.0,0.0,0.4521099999999998,0.5478900000000002,0.0,0.0
EH,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9260700000000002,0.07392999999999983,0.0,0.0,0.9990600000000001,0.0009399999999999409,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
