Resource5_560925,Label_0,(case) last_phase_Vergunning verleend,(case) SUMleges_Large,Duration_2_L,Cumduration_2_S,Duration_2_M,Case ID,Cumduration_3_M,(case) includes_subcases_None,(case) casestatus_O,monitoringResource1_560872,monitoringResource3_2670601,Resource1_560925,Cumduration_2_M,(case) requestcomplete_True,Cumduration_2_L,monitoringResource1_560925,monitoringResource2_2670601,Resource3_560872,(case) includes_subcases_J,(case) termname_Termijn bezwaar en beroep 1,Cumduration_5_M,Resource5_560872,monitoringResource3_3273854,Cumduration_4_S,(case) parts_Bouw,Duration_2_S,Resource2_560872,Cumduration_3_L,Cumduration_5_S,(case) caseprocedure_Uitgebreid,(case) caseprocedure_None,Activity2_phase application received,monitoringResource4_560872,monitoringResource1_560912,monitoringResource3_560464,Resource4_560912,(case) SUMleges_Meidum,Activity1_register submission date request,Label,Label_1,Cumduration_4_M,(case) responsible_actor_560464.0,(case) responsible_actor_560912.0,(case) termname_None,Resource1_560872,Activity4_reception through OLO,Resource2_560925,Cumduration_3_S,Resource3_560912,(case) SUMleges_Short,Resource4_560872,monitoringResource2_560872,Activity2_OLO messaging active,Resource1_560912,(case) responsible_actor_4901428.0,(case) requestcomplete_False,Activity4_send confirmation receipt,Resource2_560912,monitoringResource4_2670601,Activity2_regular procedure without MER,monitoringResource5_560872,Duration_4_M,Resource4_560925,Resource5_560912,monitoringResource3_560872,Activity5_send confirmation receipt,Duration_3_M,(case) termname_Termijn tot besluit,Resource3_560925,Activity3_phase application received,monitoringResource4_3273854,monitoringResource5_3273854,(case) last_phase_Beschikking verzonden,(case) casestatus_G,Activity2_enter senddate acknowledgement,monitoringResource5_2670601,monitoringResource2_3273854,(case) includes_subcases_N,Duration_5_M
0,1,0,0,0,0,1,2966696,0.83004,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0.16996,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1,0,1,1,0.50845,0,0.49155,2966701,0.71601,0,0,0,0,1,0.49155,1,0.50845,1,0,0,1,0,1,0,0,0,1,0,0,0.28399,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
1,0,1,1,0.11236,0,0.88764,2967618,1,0,0,0,0,1,0.88764,1,0.11236,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1
1,1,0,0,0,0,1,2967994,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,1
1,0,1,1,0,0,1,2968803,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1
1,1,0,0,0.32899,0,0.67101,2970345,0.87261,0,1,0,0,1,0.67101,1,0.32899,1,0,0,1,0,1,0,0,0,1,0,0,0.12739,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,0,2976090,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1,0,1,0,0.377859999999999,0,0.622140000000001,2976919,0.753270000000001,0,0,0,0,0,0.622140000000001,1,0.377859999999999,1,0,0,1,0,1,0,0,0,1,0,0,0.246729999999999,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1
0,1,1,0,0.377859999999999,0,0.622140000000001,2984277,0.752820000000001,0,1,1,0,0,0.622140000000001,1,0.377859999999999,0,0,1,0,0,1,1,0,0,0,0,1,0.247179999999999,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1
1,1,1,1,0.11236,0,0.88764,2985791,1,0,1,0,0,1,0.88764,1,0.11236,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1
0,0,0,0,0.24583,0,0.75417,2992191,0.88764,0,0,1,0,0,0.75417,1,0.24583,0,0,1,0,0,1,1,0,0,0,0,1,0.11236,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1
1,1,1,0,0,0,1,2998479,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1
1,0,1,0,0,0,1,2998842,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1
0,1,0,0,0,0,1,3006624,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,1,3006903,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1
0,1,0,0,0.43213,0,0.56787,3008423,0.782610000000001,0,1,0,0,1,0.56787,1,0.43213,1,0,0,1,0,0,0,0,0,0,0,0,0.217389999999999,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
1,0,1,0,0.637149999999999,0,0.362850000000001,3019065,0.53646,0,0,0,0,1,0.362850000000001,1,0.637149999999999,1,0,0,1,0,1,0,0,0,0,0,0,0.46354,0,0,1,0,0,0,0,0,0,1,1,1,0.987900000000001,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1
0,0,0,0,0.50845,0,0.49155,3019503,0.657240000000001,0,0,1,0,0,0.49155,1,0.50845,0,0,1,0,0,1,1,0,0,1,0,1,0.342759999999999,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1
0,1,0,0,0,0,1,3020566,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1
1,0,1,0,0.377859999999999,0,0.622140000000001,3022008,0.637080000000001,0,0,0,0,1,0.622140000000001,1,0.377859999999999,1,0,0,1,0,0.97341,0,0,0,0,0,0,0.362919999999999,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1
0,1,0,0,0,0,1,3024669,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1
0,0,0,0,0.11236,0,0.88764,3026543,1,0,0,1,0,0,0.88764,1,0.11236,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1
1,0,1,1,0,0,1,3027880,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1
0,1,1,0,0,0,1,3030743,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1
1,0,1,0,0,0,1,3074788,1,0,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1
0,1,1,0,0,0.37444,0.62556,3076883,1,0,0,0,0,0,0.62556,1,0,0,0,0,1,1,1,0,0,0,1,0.37444,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0.32037,0,0,0,0,0,0,1,0,0,0,0,1
1,1,1,0,0,0.10885,0.89115,3084709,0.93921,0,0,0,0,1,0.89115,1,0,1,0,0,1,1,0.93156,0,0,0.03424,0,0.10885,0,0,0.06844,0,1,0,0,0,0,0,0,1,0,0,0.96576,0,0,0,0,1,1,0.06079,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1
0,1,0,0,0,0.24232,0.75768,3086223,0.83751,0,0,1,0,0,0.75768,1,0,0,0,1,0,0,0.87,1,0,0.10372,0,0.24232,1,0,0.13,0,1,0,1,0,0,0,0,1,0,0,0.89628,0,0,1,1,1,0,0.16249,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1
1,0,1,0,0,0,1,3087387,1,0,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1
0,0,1,0,0,0,1,3087612,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1
0,0,1,0,0,0,1,3088519,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.042270000000001,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0,1,1,0,0,0,1,3095793,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1
0,0,0,0,0,0,1,3097714,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1
0,0,1,1,0,0.37444,0.62556,3100699,1,0,0,0,0,0,0.62556,1,0,1,1,0,1,1,0.90384,0,0,0,1,0.37444,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0.79944,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0.24864,0,1,0,0,0.53727,0,0,0,0,0,0,1,0,0,0,0,1
1,1,1,0,0,0,1,3101255,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1
1,0,0,0,0,0,1,3103213,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1
0,1,1,0,0,0.10885,0.89115,3107031,0.93588,0,1,0,0,0,0.89115,1,0,0,0,0,1,1,0.93039,0,0,0.03649,1,0.10885,0,0,0.06961,0,1,0,0,1,1,1,0,1,0,0,0.96351,1,0,0,0,1,0,0.06412,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1
0,0,1,0,0,0,1,3113605,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0.294630000000001,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0
0,1,1,0,0,0,1,3115575,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1
1,0,0,0,0,0.37444,0.62556,3116141,0.66264,0,0,0,0,1,0.62556,1,0,1,0,0,1,0,1,0,0,0,1,0.37444,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0.33736,0,1,0,0,0,0,0,0,0,0,0,0,0,0.91365,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
0,1,1,1,0,0,1,3119614,1,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1
1,0,1,1,0,0,1,3123689,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1
0,1,1,0,0,0,1,3124011,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0.7656,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
1,0,1,0,0,0,1,3130787,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1
1,1,1,1,0,0,1,3132548,1,0,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1
0,1,0,0,0,0,0,3135870,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
1,1,1,0,0,0.37444,0.62556,3142055,1,0,0,0,0,1,0.62556,1,0,1,0,0,0,1,1,0,0,0,1,0.37444,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.98448,0,1,0,0,0,0,1,0,0,0,1,1
1,1,1,0,0,0,1,3143683,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1
0,1,1,0,0,0,1,3148308,1,0,1,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1
0,1,0,0,0,0,1,3149735,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1
0,1,1,0,0.24583,0,0.75417,3151204,0.890250000000001,0,0,0,0,0,0.75417,1,0.24583,1,0,0,1,1,1,0,0,0,1,0,0,0.109749999999999,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1
1,1,0,0,0,0.37444,0.62556,3153211,0.71601,0,0,1,0,1,0.62556,1,0,0,0,0,0,0,0.650220000000001,0,0,0,0,0.37444,0,0.28399,0,0,1,0,1,0,0,0,0,1,0,0,0.44007,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.72285,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
0,1,1,0,0,0,1,3166820,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1
1,1,1,0,0.76396,0,0.23604,3167203,0.42945,0,0,0,0,1,0.23604,1,0.76396,1,0,0,0,0,1,0,0,0,0,0,0,0.57055,0,0,1,0,0,0,0,0,0,1,0,0,0.912210000000001,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1
0,1,1,1,0,0,1,3168727,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1
0,1,1,0,0,0,1,3169120,1,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1
1,1,1,0,0,0,1,3169326,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
0,1,1,0,0,0,1,3172017,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1
0,1,1,0,0,0,1,3174008,1,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1
0,1,0,0,0,0,1,3178187,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1
0,1,1,0,0,0,1,3178568,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1
0,1,1,1,0,0,1,3179947,1,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1
0,0,1,1,0,0,1,3184036,0.94497,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0.05503,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1,1,1,0,1,0,0,3188265,0.207240000000001,0,1,0,0,1,0,1,1,1,0,0,0,1,0.931920000000001,0,0,0,0,0,0,0.792759999999999,0,0,1,0,0,0,1,0,0,1,0,0,0.75318,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,1
1,1,1,0,0.76396,0,0.23604,3197502,0.423240000000001,0,0,0,0,1,0.23604,1,0.76396,1,0,0,1,0,1,0,0,0,0,0,0,0.576759999999999,0,0,1,0,0,0,0,0,0,1,0,0,0.907800000000001,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1
0,1,0,0,0.50845,0,0.49155,3200492,0.71601,0,0,0,0,0,0.49155,1,0.50845,0,0,0,1,1,0,0,0,0,1,0,0,0.28399,0,0,0,0,0,0,0,0,0,1,0,0,0.416400000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.68748,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
1,1,1,0,0,0,1,3207862,0.94497,0,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0.05503,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.32037,0,1,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0.10885,0.89115,3218827,0.93606,0,0,1,0,0,0.89115,1,0,0,0,1,1,0,0.92967,1,0,0.0364,0,0.10885,1,0,0.07033,0,1,0,1,0,1,0,1,1,1,1,0.9636,0,0,0,1,1,0,0.06394,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1
0,1,1,0,0.637149999999999,0,0.362850000000001,3219826,0.55311,0,1,1,0,0,0.362850000000001,1,0.637149999999999,0,0,1,1,1,1,1,0,0,1,0,1,0.44689,0,0,1,0,1,0,0,0,0,1,0,0,0.99969,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1
0,1,1,0,0.24583,0,0.75417,3225456,0.65265,0,0,1,0,0,0.75417,1,0.24583,0,0,1,1,1,1,1,0,0,0,0,0,0.34735,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1
0,1,0,0,0.46885,0,0.53115,3232189,0.750570000000001,0,0,1,0,0,0.53115,1,0.46885,0,0,1,0,0,1,1,0,0,0,0,1,0.249429999999999,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1
0,1,1,0,0,0,1,3234466,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1,1,1,0,0.377859999999999,0,0.622140000000001,3237542,0.75876,0,1,0,0,1,0.622140000000001,1,0.377859999999999,1,0,0,1,1,1,0,0,0,1,0,0,0.241239999999999,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1
1,0,1,0,0.200919999999999,0,0.799080000000001,3238727,0.98385,0,0,0,0,1,0.799080000000001,1,0.200919999999999,1,0,0,1,1,1,0,0,0,0,0,0,0.01615,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
